instant;dteday;season;year;month;hours;holiday;a_week;weather_situation;temp;atemp;humidity;wind_speed;casual;registered;count_cr;category_days;humidity_category
12867;25/06/2012;Fall;2012;Jun;7;0;Monday;Clear;27.060.000.000.000.000;31.06;74.0;15.001.299.999.999.900;30;455;485;weekdays;Lembab
12868;25/06/2012;Fall;2012;Jun;8;0;Monday;Clear;27.060.000.000.000.000;31.06;69.0;12.998.000.000.000.000;53;555;608;weekdays;Lembab
12869;25/06/2012;Fall;2012;Jun;9;0;Monday;Clear;28.7;32.574.999.999.999.900;65.0;12.998.000.000.000.000;37;231;268;weekdays;Lembab
12870;25/06/2012;Fall;2012;Jun;10;0;Monday;Clear;31.16;34.849.999.999.999.900;5.500.000.000.000.000;110.014;58;126;184;weekdays;Ideal
12871;25/06/2012;Fall;2012;Jun;11;0;Monday;Clear;32.800.000.000.000.000;36.364.999.999.999.900;43.0;220.028;54;127;181;weekdays;Kering
12872;25/06/2012;Fall;2012;Jun;12;0;Monday;Misty;31.16;34.089.999.999.999.900;45.0;19.999.499.999.999.900;74;196;270;weekdays;Ideal
12873;25/06/2012;Fall;2012;Jun;13;0;Monday;Clear;29.52;33.335;51.0;19.999.499.999.999.900;79;181;260;weekdays;Ideal
12874;25/06/2012;Fall;2012;Jun;14;0;Monday;Clear;31.98;34.849.999.999.999.900;43.0;16.997.899.999.999.900;90;161;251;weekdays;Kering
12875;25/06/2012;Fall;2012;Jun;15;0;Monday;Clear;31.98;34.089.999.999.999.900;38.0;310.009;65;168;233;weekdays;Kering
12876;25/06/2012;Fall;2012;Jun;16;0;Monday;Clear;32.800.000.000.000.000;34.849.999.999.999.900;31.0;260.027;104;310;414;weekdays;Kering
12877;25/06/2012;Fall;2012;Jun;17;0;Monday;Clear;32.800.000.000.000.000;34.089.999.999.999.900;24.0;310.009;76;757;833;weekdays;Kering
12878;25/06/2012;Fall;2012;Jun;18;0;Monday;Clear;31.16;33.335;27.0;30.002.599.999.999.900;100;691;791;weekdays;Kering
12879;25/06/2012;Fall;2012;Jun;19;0;Monday;Clear;30.34;32.574.999.999.999.900;27.0;310.009;74;508;582;weekdays;Kering
12880;25/06/2012;Fall;2012;Jun;20;0;Monday;Clear;29.52;32.574.999.999.999.900;30.0;30.002.599.999.999.900;100;375;475;weekdays;Kering
12881;25/06/2012;Fall;2012;Jun;21;0;Monday;Clear;27.880.000.000.000.000;31.06;30.0;220.028;50;281;331;weekdays;Kering
12882;25/06/2012;Fall;2012;Jun;22;0;Monday;Clear;27.060.000.000.000.000;31.06;28.999.999.999.999.900;260.027;21;166;187;weekdays;Kering
12883;25/06/2012;Fall;2012;Jun;23;0;Monday;Clear;26.240.000.000.000.000;31.06;33.0;220.028;15;88;103;weekdays;Kering
12884;26/06/2012;Fall;2012;Jun;0;0;Tuesday;Clear;25.419.999.999.999.900;31.06;33.0;220.028;8;29;37;weekdays;Kering
12885;26/06/2012;Fall;2012;Jun;1;0;Tuesday;Clear;24.599.999.999.999.900;31.06;35.0;260.027;11;19;30;weekdays;Kering
12886;26/06/2012;Fall;2012;Jun;2;0;Tuesday;Clear;22.96;26.515;43.0;190.012;2;7;9;weekdays;Kering
12887;26/06/2012;Fall;2012;Jun;3;0;Tuesday;Clear;22.14;25.759.999.999.999.900;45.0;190.012;2;7;9;weekdays;Ideal
12888;26/06/2012;Fall;2012;Jun;4;0;Tuesday;Clear;22.14;25.759.999.999.999.900;45.0;19.999.499.999.999.900;1;9;10;weekdays;Ideal
12889;26/06/2012;Fall;2012;Jun;5;0;Tuesday;Clear;21.32;25.0;48.0;260.027;3;36;39;weekdays;Ideal
12890;26/06/2012;Fall;2012;Jun;6;0;Tuesday;Clear;21.32;25.0;52.0;19.999.499.999.999.900;12;176;188;weekdays;Ideal
12891;26/06/2012;Fall;2012;Jun;7;0;Tuesday;Clear;21.32;25.0;52.0;239.994;21;531;552;weekdays;Ideal
12892;26/06/2012;Fall;2012;Jun;8;0;Tuesday;Clear;22.96;26.515;49.0;220.028;34;622;656;weekdays;Ideal
12893;26/06/2012;Fall;2012;Jun;9;0;Tuesday;Clear;23.779.999.999.999.900;27.275;46.0;27.999.299.999.999.900;30;298;328;weekdays;Ideal
12894;26/06/2012;Fall;2012;Jun;10;0;Tuesday;Clear;25.419.999.999.999.900;31.06;41.0;239.994;37;153;190;weekdays;Kering
12895;26/06/2012;Fall;2012;Jun;11;0;Tuesday;Clear;26.240.000.000.000.000;31.06;36.0;27.999.299.999.999.900;46;189;235;weekdays;Kering
12896;26/06/2012;Fall;2012;Jun;12;0;Tuesday;Clear;27.060.000.000.000.000;31.06;34.0;30.002.599.999.999.900;80;228;308;weekdays;Kering
12897;26/06/2012;Fall;2012;Jun;13;0;Tuesday;Clear;28.7;31.819.999.999.999.900;30.0;310.009;74;232;306;weekdays;Kering
12898;26/06/2012;Fall;2012;Jun;14;0;Tuesday;Clear;28.7;31.819.999.999.999.900;30.0;310.009;81;186;267;weekdays;Kering
12899;26/06/2012;Fall;2012;Jun;15;0;Tuesday;Clear;29.52;32.574.999.999.999.900;28.000.000.000.000.000;310.009;88;229;317;weekdays;Kering
12900;26/06/2012;Fall;2012;Jun;16;0;Tuesday;Clear;29.52;31.819.999.999.999.900;26.0;329.975;67;349;416;weekdays;Kering
12901;26/06/2012;Fall;2012;Jun;17;0;Tuesday;Clear;29.52;32.574.999.999.999.900;28.000.000.000.000.000;27.999.299.999.999.900;104;796;900;weekdays;Kering
12902;26/06/2012;Fall;2012;Jun;18;0;Tuesday;Clear;29.52;32.574.999.999.999.900;28.000.000.000.000.000;239.994;105;719;824;weekdays;Kering
12903;26/06/2012;Fall;2012;Jun;19;0;Tuesday;Clear;29.52;32.574.999.999.999.900;28.000.000.000.000.000;15.001.299.999.999.900;83;529;612;weekdays;Kering
12904;26/06/2012;Fall;2012;Jun;20;0;Tuesday;Clear;28.7;31.819.999.999.999.900;30.0;190.012;88;417;505;weekdays;Kering
12905;26/06/2012;Fall;2012;Jun;21;0;Tuesday;Clear;27.880.000.000.000.000;31.819.999.999.999.900;34.0;12.998.000.000.000.000;61;267;328;weekdays;Kering
12906;26/06/2012;Fall;2012;Jun;22;0;Tuesday;Clear;27.060.000.000.000.000;31.06;34.0;16.997.899.999.999.900;26;219;245;weekdays;Kering
12907;26/06/2012;Fall;2012;Jun;23;0;Tuesday;Clear;25.419.999.999.999.900;31.06;41.0;89.981;13;118;131;weekdays;Kering
12908;27/06/2012;Fall;2012;Jun;0;0;Wednesday;Clear;25.419.999.999.999.900;31.06;41.0;12.998.000.000.000.000;15;39;54;weekdays;Kering
12909;27/06/2012;Fall;2012;Jun;1;0;Wednesday;Clear;24.599.999.999.999.900;31.06;43.0;110.014;5;18;23;weekdays;Kering
12910;27/06/2012;Fall;2012;Jun;2;0;Wednesday;Clear;22.96;26.515;49.0;89.981;2;12;14;weekdays;Ideal
12911;27/06/2012;Fall;2012;Jun;3;0;Wednesday;Clear;23.779.999.999.999.900;27.275;46.0;60.032;1;7;8;weekdays;Ideal
12912;27/06/2012;Fall;2012;Jun;4;0;Wednesday;Clear;24.599.999.999.999.900;31.06;40.0;16.997.899.999.999.900;0;11;11;weekdays;Kering
12913;27/06/2012;Fall;2012;Jun;5;0;Wednesday;Clear;24.599.999.999.999.900;31.06;43.0;190.012;2;34;36;weekdays;Kering
12914;27/06/2012;Fall;2012;Jun;6;0;Wednesday;Clear;23.779.999.999.999.900;27.275;46.0;190.012;7;193;200;weekdays;Ideal
12915;27/06/2012;Fall;2012;Jun;7;0;Wednesday;Clear;24.599.999.999.999.900;31.06;43.0;239.994;29;498;527;weekdays;Kering
12916;27/06/2012;Fall;2012;Jun;8;0;Wednesday;Clear;25.419.999.999.999.900;31.06;43.0;220.028;49;638;687;weekdays;Kering
12917;27/06/2012;Fall;2012;Jun;9;0;Wednesday;Clear;27.060.000.000.000.000;31.06;41.0;239.994;29;253;282;weekdays;Kering
12918;27/06/2012;Fall;2012;Jun;10;0;Wednesday;Clear;28.7;31.819.999.999.999.900;37.0;16.997.899.999.999.900;34;138;172;weekdays;Kering
12919;27/06/2012;Fall;2012;Jun;11;0;Wednesday;Clear;30.34;32.574.999.999.999.900;30.0;220.028;64;145;209;weekdays;Kering
12920;27/06/2012;Fall;2012;Jun;12;0;Wednesday;Clear;31.16;33.335;28.999.999.999.999.900;19.999.499.999.999.900;77;245;322;weekdays;Kering
12921;27/06/2012;Fall;2012;Jun;13;0;Wednesday;Clear;32.800.000.000.000.000;34.849.999.999.999.900;27.0;220.028;77;244;321;weekdays;Kering
12922;27/06/2012;Fall;2012;Jun;14;0;Wednesday;Clear;32.800.000.000.000.000;34.089.999.999.999.900;24.0;239.994;78;192;270;weekdays;Kering
12923;27/06/2012;Fall;2012;Jun;15;0;Wednesday;Clear;32.800.000.000.000.000;34.849.999.999.999.900;26.0;310.009;61;188;249;weekdays;Kering
12924;27/06/2012;Fall;2012;Jun;16;0;Wednesday;Clear;33.62;34.849.999.999.999.900;24.0;30.002.599.999.999.900;55;337;392;weekdays;Kering
12925;27/06/2012;Fall;2012;Jun;17;0;Wednesday;Clear;33.62;34.849.999.999.999.900;24.0;260.027;113;730;843;weekdays;Kering
12926;27/06/2012;Fall;2012;Jun;18;0;Wednesday;Clear;32.800.000.000.000.000;34.849.999.999.999.900;27.0;220.028;85;719;804;weekdays;Kering
12927;27/06/2012;Fall;2012;Jun;19;0;Wednesday;Clear;31.98;34.089.999.999.999.900;28.999.999.999.999.900;220.028;101;542;643;weekdays;Kering
12928;27/06/2012;Fall;2012;Jun;20;0;Wednesday;Clear;31.16;33.335;31.0;12.998.000.000.000.000;76;369;445;weekdays;Kering
12929;27/06/2012;Fall;2012;Jun;21;0;Wednesday;Clear;30.34;32.574.999.999.999.900;35.0;89.981;54;313;367;weekdays;Kering
12930;27/06/2012;Fall;2012;Jun;22;0;Wednesday;Clear;29.52;32.574.999.999.999.900;39.0;60.032;52;245;297;weekdays;Kering
12931;27/06/2012;Fall;2012;Jun;23;0;Wednesday;Clear;27.880.000.000.000.000;31.819.999.999.999.900;47.0;89.981;11;148;159;weekdays;Ideal
12932;28/06/2012;Fall;2012;Jun;0;0;Thrusday;Clear;27.060.000.000.000.000;31.06;50.0;70.015;2;52;54;weekdays;Ideal
12933;28/06/2012;Fall;2012;Jun;1;0;Thrusday;Clear;27.060.000.000.000.000;31.06;54.0;0.0;11;14;25;weekdays;Ideal
12934;28/06/2012;Fall;2012;Jun;2;0;Thrusday;Clear;27.060.000.000.000.000;31.06;50.0;60.032;1;12;13;weekdays;Ideal
12935;28/06/2012;Fall;2012;Jun;3;0;Thrusday;Clear;27.060.000.000.000.000;31.06;50.0;60.032;1;6;7;weekdays;Ideal
12936;28/06/2012;Fall;2012;Jun;4;0;Thrusday;Clear;25.419.999.999.999.900;30.305;61.0;70.015;0;11;11;weekdays;Ideal
12937;28/06/2012;Fall;2012;Jun;5;0;Thrusday;Clear;25.419.999.999.999.900;31.06;5.699.999.999.999.990;60.032;8;39;47;weekdays;Ideal
12938;28/06/2012;Fall;2012;Jun;6;0;Thrusday;Clear;25.419.999.999.999.900;31.06;5.699.999.999.999.990;60.032;8;185;193;weekdays;Ideal
12939;28/06/2012;Fall;2012;Jun;7;0;Thrusday;Clear;25.419.999.999.999.900;30.305;61.0;70.015;24;484;508;weekdays;Ideal
12940;28/06/2012;Fall;2012;Jun;8;0;Thrusday;Clear;27.060.000.000.000.000;31.06;50.0;89.981;40;577;617;weekdays;Ideal
12941;28/06/2012;Fall;2012;Jun;9;0;Thrusday;Clear;28.7;32.574.999.999.999.900;54.0;110.014;33;318;351;weekdays;Ideal
12942;28/06/2012;Fall;2012;Jun;10;0;Thrusday;Clear;30.34;33.335;48.0;12.998.000.000.000.000;40;144;184;weekdays;Ideal
12943;28/06/2012;Fall;2012;Jun;11;0;Thrusday;Clear;32.800.000.000.000.000;34.849.999.999.999.900;31.0;12.998.000.000.000.000;41;170;211;weekdays;Kering
12944;28/06/2012;Fall;2012;Jun;12;0;Thrusday;Clear;34.44;35.605;26.0;190.012;49;227;276;weekdays;Kering
12945;28/06/2012;Fall;2012;Jun;13;0;Thrusday;Clear;35.26;37.12;26.0;15.001.299.999.999.900;31;205;236;weekdays;Kering
12946;28/06/2012;Fall;2012;Jun;14;0;Thrusday;Clear;35.26;36.364.999.999.999.900;25.0;220.028;66;188;254;weekdays;Kering
12947;28/06/2012;Fall;2012;Jun;15;0;Thrusday;Clear;35.26;36.364.999.999.999.900;25.0;220.028;24;195;219;weekdays;Kering
12948;28/06/2012;Fall;2012;Jun;16;0;Thrusday;Clear;36.08;37.12;23.0;12.998.000.000.000.000;56;331;387;weekdays;Kering
12949;28/06/2012;Fall;2012;Jun;17;0;Thrusday;Clear;36.08;37.12;22.0;12.998.000.000.000.000;71;634;705;weekdays;Kering
12950;28/06/2012;Fall;2012;Jun;18;0;Thrusday;Clear;35.26;36.364.999.999.999.900;25.0;15.001.299.999.999.900;100;597;697;weekdays;Kering
12951;28/06/2012;Fall;2012;Jun;19;0;Thrusday;Clear;34.44;36.364.999.999.999.900;30.0;19.999.499.999.999.900;79;492;571;weekdays;Kering
12952;28/06/2012;Fall;2012;Jun;20;0;Thrusday;Clear;33.62;36.364.999.999.999.900;34.0;12.998.000.000.000.000;71;399;470;weekdays;Kering
12953;28/06/2012;Fall;2012;Jun;21;0;Thrusday;Clear;31.16;34.849.999.999.999.900;5.500.000.000.000.000;12.998.000.000.000.000;89;309;398;weekdays;Ideal
12954;28/06/2012;Fall;2012;Jun;22;0;Thrusday;Clear;31.16;34.849.999.999.999.900;52.0;110.014;50;224;274;weekdays;Ideal
12955;28/06/2012;Fall;2012;Jun;23;0;Thrusday;Clear;30.34;33.335;48.0;89.981;26;145;171;weekdays;Ideal
12956;29/06/2012;Fall;2012;Jun;0;0;Friday;Clear;30.34;33.335;48.0;89.981;24;90;114;weekdays;Ideal
12957;29/06/2012;Fall;2012;Jun;1;0;Friday;Clear;30.34;33.335;51.0;110.014;9;33;42;weekdays;Ideal
12958;29/06/2012;Fall;2012;Jun;2;0;Friday;Clear;29.52;33.335;5.799.999.999.999.990;12.998.000.000.000.000;3;15;18;weekdays;Ideal
12959;29/06/2012;Fall;2012;Jun;3;0;Friday;Clear;29.52;33.335;5.799.999.999.999.990;12.998.000.000.000.000;3;5;8;weekdays;Ideal
12960;29/06/2012;Fall;2012;Jun;4;0;Friday;Clear;28.7;32.574.999.999.999.900;65.0;110.014;1;9;10;weekdays;Lembab
12961;29/06/2012;Fall;2012;Jun;5;0;Friday;Clear;28.7;32.574.999.999.999.900;61.0;70.015;6;39;45;weekdays;Ideal
12962;29/06/2012;Fall;2012;Jun;6;0;Friday;Misty;28.7;32.574.999.999.999.900;61.0;110.014;15;148;163;weekdays;Ideal
12963;29/06/2012;Fall;2012;Jun;7;0;Friday;Clear;28.7;32.574.999.999.999.900;61.0;70.015;19;361;380;weekdays;Ideal
12964;29/06/2012;Fall;2012;Jun;8;0;Friday;Misty;30.34;34.089.999.999.999.900;5.500.000.000.000.000;70.015;48;576;624;weekdays;Ideal
12965;29/06/2012;Fall;2012;Jun;9;0;Friday;Clear;31.16;34.849.999.999.999.900;5.500.000.000.000.000;110.014;39;261;300;weekdays;Ideal
12966;29/06/2012;Fall;2012;Jun;10;0;Friday;Clear;36.9;41.665;39.0;19.999.499.999.999.900;32;139;171;weekdays;Kering
12967;29/06/2012;Fall;2012;Jun;11;0;Friday;Misty;36.9;42.425.000.000.000.000;42.0;190.012;51;137;188;weekdays;Kering
12968;29/06/2012;Fall;2012;Jun;12;0;Friday;Misty;37.72;43.94;40.0;16.997.899.999.999.900;53;173;226;weekdays;Kering
12969;29/06/2012;Fall;2012;Jun;13;0;Friday;Clear;38.54;43.94;38.0;12.998.000.000.000.000;45;194;239;weekdays;Kering
12970;29/06/2012;Fall;2012;Jun;14;0;Friday;Clear;39.36;45.455;36.0;15.001.299.999.999.900;49;184;233;weekdays;Kering
12971;29/06/2012;Fall;2012;Jun;15;0;Friday;Clear;39.36;45.455;36.0;0.0;47;183;230;weekdays;Kering
12972;29/06/2012;Fall;2012;Jun;16;0;Friday;Clear;39.36;45.455;36.0;0.0;59;292;351;weekdays;Kering
12973;29/06/2012;Fall;2012;Jun;17;0;Friday;Clear;40.18;46.21;34.0;12.998.000.000.000.000;82;457;539;weekdays;Kering
12974;29/06/2012;Fall;2012;Jun;18;0;Friday;Clear;39.36;43.18;31.0;0.0;50;414;464;weekdays;Kering
12975;29/06/2012;Fall;2012;Jun;19;0;Friday;Clear;36.9;43.94;47.0;12.998.000.000.000.000;60;303;363;weekdays;Ideal
12976;29/06/2012;Fall;2012;Jun;20;0;Friday;Clear;37.72;44.695;42.0;16.997.899.999.999.900;53;255;308;weekdays;Kering
12977;29/06/2012;Fall;2012;Jun;21;0;Friday;Misty;35.26;41.665;53.0;12.998.000.000.000.000;41;195;236;weekdays;Ideal
12978;29/06/2012;Fall;2012;Jun;22;0;Friday;Light_Rainsnow;33.62;41.665;63.0;12.998.000.000.000.000;34;129;163;weekdays;Ideal
12979;29/06/2012;Fall;2012;Jun;23;0;Friday;Light_Rainsnow;33.62;41.665;63.0;12.998.000.000.000.000;6;42;48;weekdays;Ideal
12980;30/06/2012;Fall;2012;Jun;0;0;Saturday;Light_Rainsnow;26.240.000.000.000.000;28.79;89.0;110.014;4;65;69;weekend;Lembab
12981;30/06/2012;Fall;2012;Jun;1;0;Saturday;Light_Rainsnow;26.240.000.000.000.000;28.79;89.0;15.001.299.999.999.900;3;55;58;weekend;Lembab
12982;30/06/2012;Fall;2012;Jun;2;0;Saturday;Misty;26.240.000.000.000.000;28.79;89.0;0.0;7;54;61;weekend;Lembab
12983;30/06/2012;Fall;2012;Jun;3;0;Saturday;Misty;26.240.000.000.000.000;28.79;89.0;0.0;3;20;23;weekend;Lembab
12984;30/06/2012;Fall;2012;Jun;4;0;Saturday;Misty;25.419.999.999.999.900;27.275;94.0;0.0;3;15;18;weekend;Lembab
12985;30/06/2012;Fall;2012;Jun;5;0;Saturday;Clear;26.240.000.000.000.000;28.79;89.0;110.014;3;7;10;weekend;Lembab
12986;30/06/2012;Fall;2012;Jun;6;0;Saturday;Clear;26.240.000.000.000.000;28.79;89.0;110.014;6;36;42;weekend;Lembab
12987;30/06/2012;Fall;2012;Jun;7;0;Saturday;Clear;26.240.000.000.000.000;28.79;89.0;110.014;10;82;92;weekend;Lembab
12988;30/06/2012;Fall;2012;Jun;8;0;Saturday;Clear;26.240.000.000.000.000;28.79;89.0;110.014;26;168;194;weekend;Lembab
12989;30/06/2012;Fall;2012;Jun;9;0;Saturday;Clear;26.240.000.000.000.000;28.79;89.0;110.014;41;234;275;weekend;Lembab
12990;30/06/2012;Fall;2012;Jun;10;0;Saturday;Clear;36.08;38.635.000.000.000.000;30.0;16.997.899.999.999.900;96;308;404;weekend;Kering
12991;30/06/2012;Fall;2012;Jun;11;0;Saturday;Clear;36.08;38.635.000.000.000.000;30.0;16.997.899.999.999.900;102;350;452;weekend;Kering
12992;30/06/2012;Fall;2012;Jun;12;0;Saturday;Clear;36.08;38.635.000.000.000.000;30.0;16.997.899.999.999.900;143;328;471;weekend;Kering
12993;30/06/2012;Fall;2012;Jun;13;0;Saturday;Clear;36.08;38.635.000.000.000.000;30.0;16.997.899.999.999.900;105;323;428;weekend;Kering
12994;30/06/2012;Fall;2012;Jun;14;0;Saturday;Clear;36.08;38.635.000.000.000.000;30.0;16.997.899.999.999.900;114;295;409;weekend;Kering
12995;30/06/2012;Fall;2012;Jun;15;0;Saturday;Clear;36.08;38.635.000.000.000.000;30.0;16.997.899.999.999.900;117;287;404;weekend;Kering
12996;30/06/2012;Fall;2012;Jun;16;0;Saturday;Clear;36.9;39.395;28.999.999.999.999.900;110.014;109;264;373;weekend;Kering
12997;30/06/2012;Fall;2012;Jun;17;0;Saturday;Clear;36.08;38.635.000.000.000.000;32.0;89.981;131;231;362;weekend;Kering
12998;30/06/2012;Fall;2012;Jun;18;0;Saturday;Clear;36.08;39.395;35.0;0.0;91;248;339;weekend;Kering
12999;30/06/2012;Fall;2012;Jun;19;0;Saturday;Clear;34.44;37.88;44.0;16.997.899.999.999.900;134;240;374;weekend;Kering
13000;30/06/2012;Fall;2012;Jun;20;0;Saturday;Clear;33.62;38.635.000.000.000.000;52.0;110.014;88;204;292;weekend;Ideal
13001;30/06/2012;Fall;2012;Jun;21;0;Saturday;Clear;33.62;38.635.000.000.000.000;52.0;110.014;48;165;213;weekend;Ideal
13002;30/06/2012;Fall;2012;Jun;22;0;Saturday;Clear;31.98;37.12;62.0;110.014;38;134;172;weekend;Ideal
13003;30/06/2012;Fall;2012;Jun;23;0;Saturday;Clear;31.98;37.12;62.0;60.032;33;119;152;weekend;Ideal
13004;01/07/2012;Fall;2012;Jul;0;0;Sunday;Clear;31.16;36.364.999.999.999.900;66.0;0.0;27;122;149;weekend;Lembab
13005;01/07/2012;Fall;2012;Jul;1;0;Sunday;Clear;30.34;34.849.999.999.999.900;70.0;89.981;12;81;93;weekend;Lembab
13006;01/07/2012;Fall;2012;Jul;2;0;Sunday;Clear;29.52;34.849.999.999.999.900;74.0;60.032;21;69;90;weekend;Lembab
13007;01/07/2012;Fall;2012;Jul;3;0;Sunday;Clear;29.52;35.605;84.0;89.981;6;27;33;weekend;Lembab
13008;01/07/2012;Fall;2012;Jul;4;0;Sunday;Clear;28.7;33.335;79.0;12.998.000.000.000.000;0;4;4;weekend;Lembab
13009;01/07/2012;Fall;2012;Jul;5;0;Sunday;Clear;27.880.000.000.000.000;31.819.999.999.999.900;79.0;70.015;3;7;10;weekend;Lembab
13010;01/07/2012;Fall;2012;Jul;6;0;Sunday;Clear;28.7;33.335;79.0;60.032;8;19;27;weekend;Lembab
13011;01/07/2012;Fall;2012;Jul;7;0;Sunday;Clear;30.34;34.849.999.999.999.900;70.0;0.0;13;37;50;weekend;Lembab
13012;01/07/2012;Fall;2012;Jul;8;0;Sunday;Clear;31.98;37.12;62.0;70.015;36;106;142;weekend;Ideal
13013;01/07/2012;Fall;2012;Jul;9;0;Sunday;Clear;33.62;39.395;5.600.000.000.000.000;0.0;51;168;219;weekend;Ideal
13014;01/07/2012;Fall;2012;Jul;10;0;Sunday;Clear;35.26;39.395;44.0;19.999.499.999.999.900;98;268;366;weekend;Kering
13015;01/07/2012;Fall;2012;Jul;11;0;Sunday;Clear;36.08;40.150.000.000.000.000;39.0;15.001.299.999.999.900;121;256;377;weekend;Kering
13016;01/07/2012;Fall;2012;Jul;12;0;Sunday;Clear;36.9;40.910.000.000.000.000;37.0;15.001.299.999.999.900;114;319;433;weekend;Kering
13017;01/07/2012;Fall;2012;Jul;13;0;Sunday;Clear;37.72;41.665;33.0;16.997.899.999.999.900;111;309;420;weekend;Kering
13018;01/07/2012;Fall;2012;Jul;14;0;Sunday;Clear;37.72;41.665;33.0;16.997.899.999.999.900;98;346;444;weekend;Kering
13019;01/07/2012;Fall;2012;Jul;15;0;Sunday;Clear;36.9;40.910.000.000.000.000;37.0;190.012;101;244;345;weekend;Kering
13020;01/07/2012;Fall;2012;Jul;16;0;Sunday;Clear;37.72;41.665;33.0;19.999.499.999.999.900;85;228;313;weekend;Kering
13021;01/07/2012;Fall;2012;Jul;17;0;Sunday;Clear;37.72;40.150.000.000.000.000;26.0;19.999.499.999.999.900;90;323;413;weekend;Kering
13022;01/07/2012;Fall;2012;Jul;18;0;Sunday;Clear;36.08;38.635.000.000.000.000;32.0;239.994;95;275;370;weekend;Kering
13023;01/07/2012;Fall;2012;Jul;19;0;Sunday;Clear;34.44;37.12;39.0;89.981;103;279;382;weekend;Kering
13024;01/07/2012;Fall;2012;Jul;20;0;Sunday;Clear;34.44;37.12;39.0;89.981;88;244;332;weekend;Kering
13025;01/07/2012;Fall;2012;Jul;21;0;Sunday;Clear;34.44;37.12;39.0;89.981;77;181;258;weekend;Kering
13026;01/07/2012;Fall;2012;Jul;22;0;Sunday;Clear;33.62;37.12;43.0;89.981;41;110;151;weekend;Kering
13027;01/07/2012;Fall;2012;Jul;23;0;Sunday;Light_Rainsnow;31.98;35.605;52.0;110.014;22;88;110;weekend;Ideal
13028;02/07/2012;Fall;2012;Jul;0;0;Monday;Misty;31.16;35.605;5.799.999.999.999.990;15.001.299.999.999.900;12;31;43;weekdays;Ideal
13029;02/07/2012;Fall;2012;Jul;1;0;Monday;Misty;31.16;35.605;5.799.999.999.999.990;12.998.000.000.000.000;3;14;17;weekdays;Ideal
13030;02/07/2012;Fall;2012;Jul;2;0;Monday;Misty;30.34;33.335;51.0;16.997.899.999.999.900;1;14;15;weekdays;Ideal
13031;02/07/2012;Fall;2012;Jul;3;0;Monday;Misty;29.52;33.335;54.0;27.999.299.999.999.900;0;5;5;weekdays;Ideal
13032;02/07/2012;Fall;2012;Jul;4;0;Monday;Misty;29.52;33.335;54.0;19.999.499.999.999.900;2;10;12;weekdays;Ideal
13033;02/07/2012;Fall;2012;Jul;5;0;Monday;Misty;29.52;33.335;51.0;0.0;3;37;40;weekdays;Ideal
13034;02/07/2012;Fall;2012;Jul;6;0;Monday;Clear;28.7;32.574.999.999.999.900;5.799.999.999.999.990;70.015;4;132;136;weekdays;Ideal
13035;02/07/2012;Fall;2012;Jul;7;0;Monday;Clear;30.34;33.335;51.0;70.015;8;390;398;weekdays;Ideal
13036;02/07/2012;Fall;2012;Jul;8;0;Monday;Clear;31.16;34.849.999.999.999.900;52.0;12.998.000.000.000.000;20;548;568;weekdays;Ideal
13037;02/07/2012;Fall;2012;Jul;9;0;Monday;Clear;31.98;34.849.999.999.999.900;46.0;16.997.899.999.999.900;56;239;295;weekdays;Ideal
13038;02/07/2012;Fall;2012;Jul;10;0;Monday;Clear;32.800.000.000.000.000;36.364.999.999.999.900;43.0;16.997.899.999.999.900;70;104;174;weekdays;Kering
13039;02/07/2012;Fall;2012;Jul;11;0;Monday;Clear;34.44;36.364.999.999.999.900;28.000.000.000.000.000;19.999.499.999.999.900;67;134;201;weekdays;Kering
13040;02/07/2012;Fall;2012;Jul;12;0;Monday;Clear;34.44;36.364.999.999.999.900;32.0;12.998.000.000.000.000;74;183;257;weekdays;Kering
13041;02/07/2012;Fall;2012;Jul;13;0;Monday;Clear;35.26;37.88;34.0;15.001.299.999.999.900;74;162;236;weekdays;Kering
13042;02/07/2012;Fall;2012;Jul;14;0;Monday;Clear;35.26;37.88;34.0;15.001.299.999.999.900;79;151;230;weekdays;Kering
13043;02/07/2012;Fall;2012;Jul;15;0;Monday;Clear;34.44;37.12;36.0;12.998.000.000.000.000;59;175;234;weekdays;Kering
13044;02/07/2012;Fall;2012;Jul;16;0;Monday;Clear;34.44;37.12;36.0;190.012;61;304;365;weekdays;Kering
13045;02/07/2012;Fall;2012;Jul;17;0;Monday;Clear;34.44;36.364.999.999.999.900;32.0;89.981;82;665;747;weekdays;Kering
13046;02/07/2012;Fall;2012;Jul;18;0;Monday;Clear;34.44;36.364.999.999.999.900;32.0;110.014;72;658;730;weekdays;Kering
13047;02/07/2012;Fall;2012;Jul;19;0;Monday;Clear;31.98;34.849.999.999.999.900;43.0;89.981;71;510;581;weekdays;Kering
13048;02/07/2012;Fall;2012;Jul;20;0;Monday;Clear;31.98;34.849.999.999.999.900;43.0;89.981;38;357;395;weekdays;Kering
13049;02/07/2012;Fall;2012;Jul;21;0;Monday;Clear;31.16;34.089.999.999.999.900;45.0;89.981;17;241;258;weekdays;Ideal
13050;02/07/2012;Fall;2012;Jul;22;0;Monday;Clear;30.34;33.335;51.0;110.014;19;169;188;weekdays;Ideal
13051;02/07/2012;Fall;2012;Jul;23;0;Monday;Clear;30.34;33.335;51.0;70.015;12;90;102;weekdays;Ideal
